"","...1","...2","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","sampling_method","sampling_month","sampling_season","disturbance_type","comparison_type","disturbance_av","control_av","disturbance_av_before","control_av_before","dist_var","control_var","dist_var_before","control_var_before","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","TN","SOC","soil_moisture","phylum","Taxa_Class","Taxa_subclass","superorder","Taxa_order","Functional_group_size","total_carbon","bulk_density","available_WSC","clay","sand","silt","ph","organic_carbon","lat","lon","forest_type","deciduous_coniferous","plantation","plot_area","mean_annual_precipitation","mean_annual_temperature","soil_pH","soil_type","temp_bio","precip_bio","sand_usda","silt_usda","clay_usda","temp","precip","trophic_all","temp.1","precip.1","precip_seasonality","temp_seasonality","aridity"
"321","30","356","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Acari",NA,NA,"kempson heat extractor","June","Summer","drought","undisturbed vs disturbed",1829.268293,2390.243902,NA,NA,292.6829268,195.1219512,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,821,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,"Acariformes",NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,NA,12.6999998092651,121.7,14,8291,1.45960673995845
"322","31","357","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Acari",NA,NA,"kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed",2536.585366,2560.97561,NA,NA,292.6829268,292.6829268,NA,NA,"SE",NA,NA,"TRUE","<0.001",NA,500,NA,30,15,1050,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,"Acariformes",NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,NA,12.6999998092651,121.7,14,8291,1.45960673995845
"323","41","337","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Araneida",NA,"predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed",26.66666667,31.33333333,NA,NA,3.666666667,NA,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,122,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Araneae","macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"324","42","338","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Araneida",NA,"predator","hand sorting","June","Summer","drought","undisturbed vs disturbed",12,26,NA,NA,3,8.333333333,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,212,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Araneae","macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"325","43","339","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Araneida",NA,"predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed",13.66666667,17.33333333,NA,NA,2.333333333,3.333333333,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,365,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Araneae","macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"326","44","340","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Araneida",NA,"predator","hand sorting","July","Summer","drought","undisturbed vs disturbed",15.33333333,16.66666667,NA,NA,NA,NA,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,487,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Araneae","macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"327","45","341","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Araneida",NA,"predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed",24.66666667,20.33333333,NA,NA,3,2,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,670,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Araneae","macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"328","46","342","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Araneida",NA,"predator","hand sorting","June","Summer","drought","undisturbed vs disturbed",27.33333333,35.33333333,NA,NA,3.666666667,9,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,821,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Araneae","macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"329","47","343","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Araneida",NA,"predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed",41,43.66666667,NA,NA,7,9.333333333,NA,NA,"SE",NA,NA,"FALSE",">0.05",NA,2000,NA,30,15,1050,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Araneae","macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"330","49","323","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed",21.5625,22.265625,NA,NA,NA,NA,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,122,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"331","50","324","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"kempson heat extractor","June","Summer","drought","undisturbed vs disturbed",15.234375,13.125,NA,NA,NA,NA,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,212,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"332","51","325","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed",23.671875,25.78125,NA,NA,7.734375,10.546875,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,365,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"333","52","326","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"kempson heat extractor","July","Summer","drought","undisturbed vs disturbed",55.3125,27.1875,NA,NA,19.6875,NA,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,487,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"334","53","327","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed",29.296875,23.671875,NA,NA,8.4375,8.4375,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,670,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"335","54","328","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"kempson heat extractor","June","Summer","drought","undisturbed vs disturbed",87.65625,62.34375,NA,NA,21.09375,7.734375,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,821,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"336","55","329","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed",60.9375,33.515625,NA,NA,14.0625,11.953125,NA,NA,"SE",NA,NA,"FALSE",">0.05",NA,500,NA,30,15,1050,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"337","56","330","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",12.98245614,12.63157895,NA,NA,NA,NA,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,122,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"338","57","331","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"hand sorting","June","Summer","drought","undisturbed vs disturbed",12.63157895,8.771929825,NA,NA,3.50877193,3.157894737,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,212,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"339","58","332","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",4.210526316,5.263157895,NA,NA,NA,NA,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,365,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"340","59","333","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"hand sorting","July","Summer","drought","undisturbed vs disturbed",10.87719298,9.473684211,NA,NA,3.50877193,NA,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,487,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"341","60","334","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",26.66666667,12.63157895,NA,NA,4.561403509,2.105263158,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,670,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"342","61","335","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"hand sorting","June","Summer","drought","undisturbed vs disturbed",27.24137931,40.70175439,NA,NA,4.137931034,3.157894737,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,821,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"343","62","336","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",24.13793103,24.9122807,NA,NA,2.413793103,4.561403509,NA,NA,"SE",NA,NA,"FALSE",">0.05",NA,2000,NA,30,15,1050,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"344","63","344","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","predator",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",16.23188406,12.75362319,NA,NA,1.44927536,2.898550725,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,122,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"345","64","345","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","predator",NA,"hand sorting","June","Summer","drought","undisturbed vs disturbed",8.550724638,16.37681159,NA,NA,3.91304348,5.942028986,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,212,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"346","65","346","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","predator",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",7.536231884,7.971014493,NA,NA,3.1884058,2.173913043,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,365,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"347","66","347","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","predator",NA,"hand sorting","July","Summer","drought","undisturbed vs disturbed",6.231884058,10.86956522,NA,NA,2.75362319,2.898550725,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,487,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"348","67","348","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","predator",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",6.956521739,5.652173913,NA,NA,2.75362319,NA,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,670,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"349","68","349","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","predator",NA,"hand sorting","June","Summer","drought","undisturbed vs disturbed",9.565217391,20.72463768,NA,NA,4.49275362,6.811594203,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,821,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"350","69","350","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Arthropods","predator",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",14.34782609,9.710144928,NA,NA,3.76811594,2.31884058,NA,NA,"SE",NA,NA,"FALSE",">0.05",NA,2000,NA,30,15,1050,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"predator",12.6999998092651,121.7,14,8291,1.45960673995845
"351","165","316","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Collembola","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",228.125,110.9375,NA,NA,79.6875,32.8125,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,122,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"352","166","317","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Collembola","fungivore/detritivore",NA,"hand sorting","June","Summer","drought","undisturbed vs disturbed",509.375,298.4375,NA,NA,281.25,103.125,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,212,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"353","167","318","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Collembola","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",153.125,340.625,NA,NA,28.125,37.5,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,365,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"354","168","319","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Collembola","fungivore/detritivore",NA,"hand sorting","July","Summer","drought","undisturbed vs disturbed",87.5,485.9375,NA,NA,51.5625,135.9375,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,487,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"355","169","320","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Collembola","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",64.0625,110.9375,NA,NA,NA,NA,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,670,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"356","170","321","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Collembola","fungivore/detritivore",NA,"hand sorting","June","Summer","drought","undisturbed vs disturbed",176.5625,495.3125,NA,NA,46.875,37.5,NA,NA,"SE",NA,NA,NA,NA,NA,2000,NA,30,15,821,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"357","171","322","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Collembola","fungivore/detritivore",NA,"hand sorting","October","Autumn","drought","undisturbed vs disturbed",200,378.125,NA,NA,46.875,60.9375,NA,NA,"SE",NA,NA,"TRUE","<0.001",NA,2000,NA,30,15,1050,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"fungivore/detritivore",12.6999998092651,121.7,14,8291,1.45960673995845
"358","208","358","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Mesofauna","mixed",NA,"kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed",4.243697479,7.142857143,NA,NA,1.386554622,NA,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,122,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"mixed",12.6999998092651,121.7,14,8291,1.45960673995845
"359","209","359","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Mesofauna","mixed",NA,"kempson heat extractor","June","Summer","drought","undisturbed vs disturbed",3.235294118,10.16806723,NA,NA,1.134453782,4.789915966,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,212,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"mixed",12.6999998092651,121.7,14,8291,1.45960673995845
"360","210","360","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Mesofauna","mixed",NA,"kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed",8.151260504,8.529411765,NA,NA,NA,2.268907563,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,365,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"mixed",12.6999998092651,121.7,14,8291,1.45960673995845
"361","211","361","Wise_2019a","Wise_2019a_1","abundance",NA,"FALSE","Mesofauna","mixed",NA,"kempson heat extractor","July","Summer","drought","undisturbed vs disturbed",4.74789916,8.403361345,NA,NA,1.260504202,NA,NA,NA,"SE",NA,NA,NA,NA,NA,500,NA,30,15,487,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,"mesofauna",3.9732,1.54,1,24,47,29,6.4,0.86,37.554104,-84.240733,"temperate seasonal forest","mixed","FALSE",14,NA,NA,NA,NA,12.6999998092651,1217,NA,NA,NA,12.6999998092651,1217,"mixed",12.6999998092651,121.7,14,8291,1.45960673995845
